"id","text","section_code","section_name","source_version","source_scope","kind","tone","rarity","char_count","skill","mental","money","ai"
"926","晚饭不是需求插队，但它总被你拖到最后处理。","T","饮食/外卖","2026-06-18-round9-life","round9-life-extension","health","wry","common","21","0","8","0","0"
"927","外卖袋堆起来的时候，生活质量也在悄悄降级。","T","饮食/外卖","2026-06-18-round9-life","round9-life-extension","health","sharp","uncommon","21","0","8","0","0"
"928","你不是不会做饭，只是每天都把厨房排到下个版本。","T","饮食/外卖","2026-06-18-round9-life","round9-life-extension","health","wry","common","23","0","8","0","0"
"929","午餐省下的十分钟，晚上用胃部异常提醒补回来了。","T","饮食/外卖","2026-06-18-round9-life","round9-life-extension","health","wry","common","23","0","8","0","0"
"930","连续凑合三餐后，系统开始降低你的基础恢复率。","T","饮食/外卖","2026-06-18-round9-life","round9-life-extension","health","resonant","common","22","0","8","0","0"
"931","冰箱空得像新建仓库，除了灯什么都没部署。","T","饮食/外卖","2026-06-18-round9-life","round9-life-extension","health","wry","common","20","0","8","0","0"
"932","你的饮食结构正在被会议、通勤和懒得动共同重构。","T","饮食/外卖","2026-06-18-round9-life","round9-life-extension","health","sharp","uncommon","23","0","8","0","0"
"933","点外卖的熟练度上升了，做饭技能树却还没解锁。","T","饮食/外卖","2026-06-18-round9-life","round9-life-extension","health","wry","common","22","0","8","0","0"
"934","这顿饭吃得很快，代价是下午整个人加载缓慢。","T","饮食/外卖","2026-06-18-round9-life","round9-life-extension","health","wry","common","21","0","8","0","0"
"935","当晚饭只剩“随便”，生活模拟器会自动扣一点稳定值。","T","饮食/外卖","2026-06-18-round9-life","round9-life-extension","health","resonant","common","25","0","8","0","0"
"936","你不是在追工具列表，是在学怎么把 AI 变成一次可复核的试跑。","U","ai_tool","2026-06-18-round9-learning","round9-learning-extension","learning","resonant","common","31","2","-3","0","6"
"937","你把提示词写短了，需求反而更清楚了。","U","ai_tool","2026-06-18-round9-learning","round9-learning-extension","learning","resonant","common","18","2","-3","0","6"
"938","AI 先帮你铺路，最后拍板的还是你。","U","ai_tool","2026-06-18-round9-learning","round9-learning-extension","learning","resonant","common","18","2","-3","0","6"
"939","你会用 AI 不是因为快，而是因为少绕一圈。","U","ai_tool","2026-06-18-round9-learning","round9-learning-extension","learning","resonant","common","22","2","-3","0","6"
"940","你把“问 AI”从逃避改成校验，脑内噪音下降。","U","ai_tool","2026-06-18-round9-learning","round9-learning-extension","learning","resonant","common","23","2","-3","0","6"
"941","今天最值钱的不是会点按钮，是能判断答案哪里不对。","U","ai_tool","2026-06-18-round9-learning","round9-learning-extension","learning","resonant","common","24","2","-3","0","6"
"942","你终于承认，工具会更新，理解力不会自动升级。","U","ai_tool","2026-06-18-round9-learning","round9-learning-extension","learning","resonant","common","22","2","-3","0","6"
"943","你让 AI 先写草稿，自己负责把漏洞挑出来。","U","ai_tool","2026-06-18-round9-learning","round9-learning-extension","learning","resonant","common","22","2","-3","0","6"
"944","你和 AI 配合得越久，越知道不能把它当真相来源。","U","ai_tool","2026-06-18-round9-learning","round9-learning-extension","learning","resonant","common","25","2","-3","0","6"
"945","你学的不是新模型，是新的分工。","U","ai_tool","2026-06-18-round9-learning","round9-learning-extension","learning","resonant","common","15","2","-3","0","6"
"946","你刷题不是为了证明聪明，是为了让大脑重新熟悉路径。","U","刷题","2026-06-18-round9-learning","round9-learning-extension","learning","resonant","common","25","3","-5","0","0"
"947","今天这道题最有价值的部分，不是答案，是你卡住的位置。","U","刷题","2026-06-18-round9-learning","round9-learning-extension","learning","resonant","common","26","3","-5","0","0"
"948","你把模板背下来后，真正要练的是不慌。","U","刷题","2026-06-18-round9-learning","round9-learning-extension","learning","resonant","common","18","3","-5","0","0"
"949","你的题海策略终于从“多刷”改成“刷完会讲”。","U","刷题","2026-06-18-round9-learning","round9-learning-extension","learning","resonant","common","22","3","-5","0","0"
"950","你开始记录错因，刷题才从体力活变成训练。","U","刷题","2026-06-18-round9-learning","round9-learning-extension","learning","resonant","common","20","3","-5","0","0"
"951","你现在做题，像给面试焦虑先做压力测试。","U","刷题","2026-06-18-round9-learning","round9-learning-extension","health","resonant","common","19","3","-5","0","0"
"952","你不是不会，是没把思路说清楚。","U","刷题","2026-06-18-round9-learning","round9-learning-extension","learning","resonant","common","15","3","-5","0","0"
"953","你把每道错题当一次小型事故复盘。","U","刷题","2026-06-18-round9-learning","round9-learning-extension","learning","resonant","common","16","3","-5","0","0"
"954","你发现刷题最难的地方，经常不是算法，是耐心。","U","刷题","2026-06-18-round9-learning","round9-learning-extension","learning","resonant","common","22","3","-5","0","0"
"955","你今天少刷一套，却把一套题讲顺了。","U","刷题","2026-06-18-round9-learning","round9-learning-extension","learning","resonant","common","17","3","-5","0","0"
"956","你给开源项目提 PR 前，先把自己从“提需求的人”切回“帮忙的人”。","U","open_source","2026-06-18-round9-learning","round9-learning-extension","life","gentle","common","34","2","-4","4","0"
"957","维护者回你慢，不代表项目没把你算进去。","U","open_source","2026-06-18-round9-learning","round9-learning-extension","life","gentle","common","19","2","-4","4","0"
"958","你第一次处理 issue，学到的不只是代码，还有边界。","U","open_source","2026-06-18-round9-learning","round9-learning-extension","learning","gentle","common","27","2","-3","0","6"
"959","你开始看懂开源，不靠热情，靠耐心。","U","open_source","2026-06-18-round9-learning","round9-learning-extension","life","gentle","common","17","2","-4","4","0"
"960","你把 bug 报告写清楚，已经替维护者省了一半命。","U","open_source","2026-06-18-round9-learning","round9-learning-extension","learning","gentle","common","25","2","-3","0","6"
"961","你终于理解，开源不是免费外包，是公共协作。","U","open_source","2026-06-18-round9-learning","round9-learning-extension","life","gentle","common","21","2","-4","4","0"
"962","你给项目补文档时，顺手也补了自己的信用。","U","open_source","2026-06-18-round9-learning","round9-learning-extension","life","gentle","common","20","2","-4","4","0"
"963","你不必每次都写大功能，修一个小洞也算参与。","U","open_source","2026-06-18-round9-learning","round9-learning-extension","learning","gentle","common","21","2","-3","0","6"
"964","你开始维护后才知道，热心比 star 更难保鲜。","U","open_source","2026-06-18-round9-learning","round9-learning-extension","learning","gentle","common","24","2","-3","0","6"
"965","你在 issue 里学会了，不把维护者当客服。","U","open_source","2026-06-18-round9-learning","round9-learning-extension","learning","gentle","common","23","2","-3","0","6"
"966","你读英文文档时，卡住的常常不是单词，是上下文。","U","english_docs","2026-06-18-round9-learning","round9-learning-extension","life","resonant","common","23","1","4","0","0"
"967","你不是英语差，你是以前太少拿英文当工具。","U","english_docs","2026-06-18-round9-learning","round9-learning-extension","life","resonant","common","20","1","4","0","0"
"968","你把 README 读完，才发现很多问题早就写在第一段。","U","english_docs","2026-06-18-round9-learning","round9-learning-extension","life","resonant","common","28","1","4","0","0"
"969","写英文时慢一点，反而更接近真正可交接的表达。","U","english_docs","2026-06-18-round9-learning","round9-learning-extension","life","resonant","common","22","1","4","0","0"
"970","你开始用英文做笔记后，模糊概念少了很多。","U","english_docs","2026-06-18-round9-learning","round9-learning-extension","life","resonant","common","20","1","4","0","0"
"971","文档不是背景板，它就是最便宜的老师。","U","english_docs","2026-06-18-round9-learning","round9-learning-extension","life","resonant","common","18","1","4","0","0"
"972","你学会先看文档再问人，合作成本直接降档。","U","english_docs","2026-06-18-round9-learning","round9-learning-extension","life","resonant","common","20","1","4","0","0"
"973","你把英文当工作接口，脑子里少了一个翻译层。","U","english_docs","2026-06-18-round9-learning","round9-learning-extension","life","resonant","common","21","1","4","0","0"
"974","你今天多读了三页文档，明天少开了一个会。","U","english_docs","2026-06-18-round9-learning","round9-learning-extension","life","resonant","common","20","1","4","0","0"
"975","你写注释时多想一层，后面调试就少掉一层血。","U","english_docs","2026-06-18-round9-learning","round9-learning-extension","life","resonant","common","21","1","4","0","0"
"976","你不是面试失败，你只是把薄弱点提前暴露出来。","U","interview_review","2026-06-18-round9-learning","round9-learning-extension","learning","resonant","common","22","3","-5","0","0"
"977","这次复盘最值钱的不是分数，是你知道该补什么。","U","interview_review","2026-06-18-round9-learning","round9-learning-extension","learning","resonant","common","22","3","-5","0","0"
"978","你把每次面试当回放，不再把结果当判决。","U","interview_review","2026-06-18-round9-learning","round9-learning-extension","learning","resonant","common","19","3","-5","0","0"
